run,clk_mhz,acc_hw_vs_gt_pct,acc_golden_vs_gt_pct,acc_delta_hw_minus_golden_pp,comms_lat_ms_mean,comms_thr_ips_mean,inf_lat_ms_mean,inf_thr_ips_mean,core_cycles_mean,core_time_us_mean,e2e_cycles_mean,e2e_time_us_mean,overhead_cycles_mean,overhead_time_us_mean,power_abs_w_mean,power_dyn_w_mean,hw_precision_micro,hw_recall_micro,hw_f1_micro,golden_precision_micro,golden_recall_micro,golden_f1_micro
rfmodel50_cnn,150.0,98.02,98.02,0.0,0.9108453535353536,1098.6051044486496,0.5893455206544794,1697.5739542592094,81993,546.62,,,,,3402.777777777778,,0.9802,0.9802,0.9802,0.9802,0.9802,0.9802
