run,clk_mhz,acc_hw_vs_gt_pct,acc_golden_vs_gt_pct,acc_delta_hw_minus_golden_pp,comms_lat_ms_mean,comms_thr_ips_mean,inf_lat_ms_mean,inf_thr_ips_mean,core_cycles_mean,core_time_us_mean,e2e_cycles_mean,e2e_time_us_mean,overhead_cycles_mean,overhead_time_us_mean,power_abs_w_mean,power_dyn_w_mean,hw_precision_micro,hw_recall_micro,hw_f1_micro,golden_precision_micro,golden_recall_micro,golden_f1_micro
optim,200.0,98.02,98.02,0.0,0.45349010101010095,2207.683883952301,0.17534313131313134,5713.120269020503,2642,13.21,13025,65.125,10383,51.915,3610.4918032786886,,0.9802,0.9802,0.9802,0.9802,0.9802,0.9802
