run,clk_mhz,acc_hw_vs_gt_pct,acc_golden_vs_gt_pct,acc_delta_hw_minus_golden_pp,comms_lat_ms_mean,comms_thr_ips_mean,inf_lat_ms_mean,inf_thr_ips_mean,core_cycles_mean,core_time_us_mean,e2e_cycles_mean,e2e_time_us_mean,overhead_cycles_mean,overhead_time_us_mean,power_abs_w_mean,power_dyn_w_mean,hw_precision_micro,hw_recall_micro,hw_f1_micro,golden_precision_micro,golden_recall_micro,golden_f1_micro
baseline,150.0,98.5,98.48,0.01999999999999602,0.49346353535353527,2028.744694313551,0.21838852988691435,4585.637644977283,23160,154.4,23403,156.02,243,1.62,3541.9327731092435,,0.985,0.985,0.985,0.9848,0.9848,0.9848
