run,clk_mhz,acc_hw_vs_gt_pct,acc_golden_vs_gt_pct,acc_delta_hw_minus_golden_pp,comms_lat_ms_mean,comms_thr_ips_mean,inf_lat_ms_mean,inf_thr_ips_mean,core_cycles_mean,core_time_us_mean,e2e_cycles_mean,e2e_time_us_mean,overhead_cycles_mean,overhead_time_us_mean,power_abs_w_mean,power_dyn_w_mean,hw_precision_micro,hw_recall_micro,hw_f1_micro,golden_precision_micro,golden_recall_micro,golden_f1_micro
rfmodel12_5_cnn,150.0,98.02,98.02,0.0,0.49243989898989904,2032.0005713099254,0.21787700696758558,4594.392895727484,23045,153.63333333333333,,,,,3465.8536585365855,,0.9802,0.9802,0.9802,0.9802,0.9802,0.9802
